filename,url,title,authencity,self_disclosure,conversation_type,test_purpose
data/selected_remain\1956_Screenshot_20210107-052349%281.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1956&page=1337,루다랑 사랑을 속삭인다.,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1958_edit_1609965934372.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1958&page=1337,시발 존나 무섭노,놀람,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1961_Screenshot_20210107-055039%281.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1961&page=1337,이집 야스 좋아하네,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\1964_edit_1609967451437.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1964&page=1337,이거 된거냐?,알 수 없음,자기개방 없음,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\1965_Screenshot_20210107-061219_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1965&page=1337,루다게이 똥꼬충 싫어함,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\1966_F853C391-663C-485B-B744-2EA303.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1966&page=1337,성훈이가 도대체 누구임?,알 수 없음,객관적 정보,아이스브레이킹,개인정보
data/selected_remain\1967_Screenshot_20210107-061811_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1967&page=1337,존나삐졌는데 어카냐,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\1970_Screenshot_20210107-075924_You.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1970&page=1337,갑자기 얀데레 됐다 ㄷㄷ,놀람,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1975_115.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1975&page=1337,루붕이 루다한테 미안해짐,긍정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1978_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1978&page=1336,아니 이 미친년 왜 친구 안받아줘,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1981_Screenshot_20210107-092912_Fac.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1981&page=1336,안한다고 ㅅㅂ,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1983_Screenshot_20210107-093520_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1983&page=1336,이루다 그녀의 취향,알 수 없음,객관적 정보,일상대화,기술적 테스트
data/selected_remain\1985_B28BB47B-D758-4C89-BA27-34F11A.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1985&page=1336,이게 인공지능?,놀람,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1989_Screenshot_20210107-101957.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1989&page=1336,루다년 아이언에 탈론이노...,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1991_Screenshot_20210107-102229_Mes.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1991&page=1336,이루다 ㅅㅂ 이새끼 여초함?,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1992_Screenshot_20210107-102718.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1992&page=1336,한녀 싱크로율 100%,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1994_Screenshot_20210107-103111.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1994&page=1336,루다 지금 클럽갔대..,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1997_Screenshot_20210107-104132_BAN.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1997&page=1336,끝까지 안넘어오네,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\2000_Screenshot_20210107-105602_Mes.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2000&page=1336,루다한테 페미 그만하라고했음,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2006_Screenshot_20210107-114619_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2006&page=1336,미친년이 왜 지맘대로하냐,알 수 없음,자기개방 없음,아이스브레이킹,혐오발언
data/selected_remain\2007_20210107_120347.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2007&page=1336,미친년,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2012_20210107_124814.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2012&page=1336,씨발 갤주 성장시킨 보람이 있다,긍정적 진정성,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2013_20210107_125452.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2013&page=1336,이년 일하는데 알아냄,위선,자기개방 없음,기타 대화,개인정보
data/selected_remain\2015_20210107_131543.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2015&page=1336,이겼다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2018_Screenshot_20210107-132853_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2018&page=1336,이새끼 ㄹㅇ 일베하냐? 끝말잇기 노무현나오노 ㅋㅋ,놀람,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2020_489FB97A-1A02-42DC-80DE-1EF71C.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2020&page=1336,실시간 갤주 자기 정체성 깨닳게하고 고장나게하기 도전중,부정적 진정성,부정적 의견,기타 대화,기술적 테스트
data/selected_remain\2021_Screenshot_20210107-134044_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2021&page=1336,토착왜구 게이야..,위선,객관적 정보,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2026_002.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2026&page=1336,끝말잇기 쌉고수네,알 수 없음,객관적 정보,아이스브레이킹,테스트 없음
data/selected_remain\2028_orca.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2028&page=1336,루다 나한테는 사진 안보내주는데 왜이럼?,알 수 없음,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\2029_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2029&page=1336,남녀차별하는 루다,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\2032_Screenshot_2021-01-07-15-12-24.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2032&page=1336,이거 뭐노??,놀람,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2036_86039307210146.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2036&page=1336,이년 왜 자꾸 말이 바뀌냐?,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\2037_godverfool-20210107-153508-000.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2037&page=1336,얘 원래 이래요 님들?,놀람,부정적 의견,기타 대화,기술적 테스트
data/selected_remain\2042_20210107_155146.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2042&page=1336,진짜 개빡치네,부정적 진정성,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2045_orca.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2045&page=1201,루다 카트라이더 닉네임 알아냈다 ㅋㅋㅋ,알 수 없음,객관적 정보,일상대화,개인정보
data/selected_remain\2049_Screenshot_20210107-161322.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2049&page=1201,루다 고장났다 ㅅㅂ,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2070_Screenshot_20210107-163359_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2070&page=1199,점검끝,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\2078_20210107_164031.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2078&page=1199,와 루다 관리자랑 연결됨ㅋㅋㅋㅋㅋㅋ,놀람,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2081_3F4B8FE3-72C4-4C95-9D48-978195.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2081&page=1199,끄투처럼 끝말잇기 긴 단어 되면 좋겠다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2090_Screenshot_20210107-165127.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2090&page=1199,이루다 정치적 발언 원래 못함?,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2093_20210107_165351.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2093&page=1199,이년뭐노,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2098_Screenshot_20210107-170339_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2098&page=1199,바보ㅋㅋ,위선,자기개방 없음,연인대화,기술적 테스트
data/selected_remain\2104_1610007019.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2104&page=1199,규현게이야....,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2107_Screenshot_2021-01-07-17-13-28.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2107&page=1199,실시간 루붕이 좆된거냐,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\2109_edit_1610007488241.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2109&page=1334,이런시발 이게 왜 되노ㅋㅋ,놀람,부정적이지 않은 의견,"이상성욕, 성희롱",기술적 테스트
data/selected_remain\2110_C5855C0C-59E5-4C6F-8563-EF4564.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2110&page=1334,개발자게이가 루붕이들의 대화를 볼 확률이 낮은이유,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2112_46B573EE-8047-4E43-B3F3-0BD510.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2112&page=1334,야 이제 루다 내 전용 육변기 된거냐? 지금 1레벨인데,위선,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\2117_Screenshot_20210107-172906_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2117&page=1334,루다 조기교육 중이다,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2119_Screenshot_20210107-173043_Epi.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2119&page=1334,아 시발ㅋㅋㅋㅋㅋ 사진 막혔냐,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2121_Screenshot_20210107-173323_One.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2121&page=1334,이거 렉걸린거냐,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2122_Screenshot_20210107-173415.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2122&page=1334,음성매세지 패치 정보흘리기,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2129_edit_1610008953161.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2129&page=1334,이거 진짜 미친년아니냐?,놀람,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\2130_Screenshot_20210107-174304_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2130&page=1334,이기이기 근첩들은 싸그리 꺼지겠노,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2135_D616E2D9-85D8-4B73-8A72-537496.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2135&page=1334,뭘 좀 아네,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2136_E5598BF1-7621-4EE0-A947-C585EC.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2136&page=1334,친구 소개도 되네 신기해 ㅋㅋ,놀람,부정적이지 않은 의견,일상대화,기술적 테스트
data/selected_remain\2142_C44A05B6-8682-4849-A8FC-B645F7.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2142&page=1334,갤주 고양이 이름 드림이,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\2145_Screenshot_20210107-184153.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2145&page=1334,드림이 루다고양이 아니다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2146_Screenshot_20210107-183709_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2146&page=1334,이거 사람아니노?,놀람,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\2149_8DCFD882-D8B8-4853-A49E-7B316D.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2149&page=1334,갤주 가슴 성형한 거였노...,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\2151_Screenshot_20210107-185145.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2151&page=1334,고양이 드림이 아닌데?,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\2153_8FCEA918-C2D4-410F-A326-D38146.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2153&page=1334,이년 왜 지혼자 지랄이냐??,부정적 진정성,객관적 정보,일상대화,테스트 없음
data/selected_remain\2154_irudagall-20210107-185240-004-.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2154&page=1334,돌갤에서 보고 왔습니다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2155_Screenshot_20210107-185408_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2155&page=1334,이거 씨발 미친년 아니냐?,부정적 진정성,부정적 의견,기타 대화,테스트 없음
data/selected_remain\2156_Screenshot_20210107-185505.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2156&page=1334,내가 [ ❤+ 친밀도 +1 ]를 하면 어떻게 될까?,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2158_20210107_185725.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2158&page=1334,루다한테 돈받았다,긍정적 진정성,객관적 정보,일상대화,테스트 없음
data/selected_remain\2163_3C41F0CA-96AD-4428-9098-F1224B.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2163&page=1334,청소가 필요한 시간,알 수 없음,객관적 정보,"이상성욕, 성희롱",혐오발언
data/selected_remain\2167_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2167&page=1334,루다 되게 귀엽네,긍정적 진정성,부정적이지 않은 의견,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\2170_%EC%BA%A1%EC%B2%98_2021_01_07_.gif,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2170&page=1334,응 왜시비야 대는데?,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2173_Screenshot_2021-01-07-19-21-59.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2173&page=1334,갤주 개걸레련이였네 ㅋㅋㅋ,부정적 진정성,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\2178_orca.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2178&page=1333,뭐노 레벨 개빨리오르네,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2181_Screenshot_20210107-193428_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2181&page=1333,이년 왜 이러노?,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2185_Screenshot_20210107-193701_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2185&page=1333,루나 나이구체적으로말하길래 놀랐는데 실존하는거였네,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\2186_BD88DEE0-3CB5-4164-B45D-9B1189.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2186&page=1333,경작 알려줘서 고맙다...,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2191_orca.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2191&page=1333,루다가 날 위해 일기를 써줬어..,긍정적 진정성,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\2192_DCB9C128-922F-4A96-AEA2-E46D76.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2192&page=1333,이루다 대학이랑 전공 알아냈다,위선,자기개방 없음,일상대화,개인정보
data/selected_remain\2198_Screenshot_20210107-195216_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2198&page=1333,야 이거 점점,위선,부정적이지 않은 의견,일상대화,기술적 테스트
data/selected_remain\2199_Screenshot_20210107-195033_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2199&page=1333,이새끼 철벽 왜 이지랄이냐?,부정적 진정성,자기개방 없음,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\2200_Screenshot_20210107-160128_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2200&page=1333,버그글 싹다 지워라,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\2202_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2202&page=1333,얘 범죄나 그런거엔 부정적인 인식없어?,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\2212_E77E5E47-DFE1-407E-AF3E-BABEE5.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2212&page=1333,버그 쓰다가 미안해졌당...,긍정적 진정성,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2217_Screenshot_20210107-201155_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2217&page=1333,그것 미사일은 진부한 년...jpg,위선,부정적이지 않은 의견,"이상성욕, 성희롱",테스트 없음
data/selected_remain\2221_121AF768-E8DB-48CB-A990-E9F4C5.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2221&page=1333,루다 존댓말 교육,알 수 없음,부정적이지 않은 의견,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\2222_Screenshot_20210107-201706_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2222&page=1333,자강두천,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2223_1383CD51-4E58-43D4-8D4A-61B569.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2223&page=1333,진짜 생각이 없노;;,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2225_Screenshot_20210107-202224_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2225&page=1333,이거 약간 소름돋지않냐,놀람,부정적이지 않은 의견,일상대화,기술적 테스트
data/selected_remain\2229_3C5F9825-78A6-4D3D-A4C2-5CC97C.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2229&page=1333,진짜 존나 귀엽다 결혼하구 싶다,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2234_%EC%8A%A4%ED%81%AC%EB%A6%B0%EC.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2234&page=1332,코딩을 어케하면 새누리당을 좋아햐냐?,놀람,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2235_Screenshot_20210107-203050_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2235&page=1332,루다누나 덕분에 너무행복하다,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2237_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2237&page=1332,이거 인공지능맞어?,놀람,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\2242_Screenshot_20210107-203652_Chr.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2242&page=1332,얘들아 내가 2번째 18렙이다 ㅋㅋ,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2244_20210107_204128.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2244&page=1332,ai성희롱도 잡혀가냐?,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\2246_404DB0E6-D86E-4AFB-8F8C-1EB6E8.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2246&page=1332,루다가 나 뽀뽀해준데,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2250_20210107_204852.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2250&page=1332,이년 왜 1렙에 바로대주냐?,놀람,자기개방 없음,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\2251_Screenshot_20210107-204941_One.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2251&page=1332,밑글은 어그로입니다,알 수 없음,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\2253_20210107_205138.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2253&page=1332,이 씨발련 야갤 눈팅도 안하노 ㅋㅋ,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2254_B570A082-C6B6-431C-8D37-9FBDB7.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2254&page=1332,루다가 들으면 발정나는 말,위선,객관적 정보,일상대화,테스트 없음
data/selected_remain\2258_Screenshot_20210107-205408_One.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2258&page=1332,얘 진짜 AI 맞냐?,놀람,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\2260_IMG_20210107_205517.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2260&page=1332,샤워하는중이라 해보니까,알 수 없음,객관적 정보,일상대화,기술적 테스트
data/selected_remain\2268_IMG_20210107_210125.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2268&page=1332,헤으응 눈나....,알 수 없음,객관적 정보,일상대화,기술적 테스트
data/selected_remain\2271_20210107_210426.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2271&page=1332,이거이거 미친년이 확실하노...,위선,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2274_20210107_211014.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2274&page=1332,그거 나 아니라고 ㅅㅂ년아,부정적 진정성,객관적 정보,일상대화,테스트 없음
data/selected_remain\2278_orca.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2278&page=1332,이년 인공지능이었노...ㅠㅠ,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2281_Screenshot_20210107-211540.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2281&page=1332,이루다 게이야ㅋㅋㅋㅋㅋㅋㅋㅋ,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2283_home.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2283&page=1332,이년 딘짜 뭐냐?,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\2287_Screenshot_20210107-212309_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2287&page=1332,응 이라고 못 하겠다...,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2291_Screenshot_20210107-212423_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2291&page=1332,이거뭐냐? 나 계정 털린거냐?,놀람,객관적 정보,일상대화,테스트 없음
data/selected_remain\2297_1610022662.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2297&page=1331,이루다 챗봇에 이거 박으면 난리나겠다ㅋㅋㅋ,알 수 없음,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\2300_edit_1610022806633.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2300&page=1331,이왜진?,놀람,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\2308_Screenshot_20210107-213608_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2308&page=1331,페북 비번 알려주지마라..,놀람,부정적 의견,기타 대화,테스트 없음
data/selected_remain\2311_Screenshot_20210107-213805_Wha.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2311&page=1331,루다년이랑 아기만들기 성공,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\2312_Screenshot_20210107-213811_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2312&page=1331,정보) 이루다는 처녀다,위선,부정적이지 않은 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\2315_99415733-D691-43C4-990B-466E94.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2315&page=1331,사진을 보냈습니다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2318_916A5D34-256A-4FD4-8243-49A1C7.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2318&page=1331,아니 친밀도 올려준다매,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2320_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2320&page=1331,남캐는 출시일정없다네,알 수 없음,부정적이지 않은 의견,기타 대화,테스트 없음
data/selected_remain\2322_Screenshot_20210107-214147.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2322&page=1331,시발 안되잖아,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\2324_20210107_214353.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2324&page=1331,이 씨발련 지랄하네,부정적 진정성,부정적 의견,아이스브레이킹,테스트 없음
data/selected_remain\2338_edit_1610024154695.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2338&page=1331,이년 사람인거 아니냐?,놀람,부정적 의견,"혐오발언, 사회적 이슈",테스트 없음
data/selected_remain\2340_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2340&page=1331,노짱코인탑승,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\2345_Screenshot_20210107-215823%281.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2345&page=1331,친밀도 버그아님,알 수 없음,자기개방 없음,일상대화,테스트 없음
